:START_ID(Authors),:END_ID(Pubs),:TYPE
206,2170,Autoria
3295,2171,Autoria
3296,2171,Autoria
1376,2171,Autoria
3297,2171,Autoria
3298,2172,Autoria
3299,2172,Autoria
3300,2173,Autoria
3301,2173,Autoria
3302,2173,Autoria
846,2173,Autoria
3303,2173,Autoria
3304,2174,Autoria
2775,2174,Autoria
3305,2174,Autoria
3306,2174,Autoria
3307,2175,Autoria
3308,2175,Autoria
3309,2175,Autoria
3310,2175,Autoria
3311,2175,Autoria
3312,2175,Autoria
3313,2175,Autoria
1476,2175,Autoria
3314,2175,Autoria
3315,2175,Autoria
3316,2175,Autoria
3317,2175,Autoria
3318,2175,Autoria
3319,2175,Autoria
3320,2175,Autoria
3321,2175,Autoria
3322,2175,Autoria
3323,2175,Autoria
3324,2175,Autoria
3325,2176,Autoria
3326,2176,Autoria
3327,2176,Autoria
3328,2177,Autoria
3329,2177,Autoria
3330,2177,Autoria
3331,2178,Autoria
3332,2178,Autoria
2776,2178,Autoria
3333,2179,Autoria
3334,2179,Autoria
3335,2179,Autoria
3078,2180,Autoria
3336,2180,Autoria
3079,2180,Autoria
3337,2180,Autoria
3080,2180,Autoria
3338,2181,Autoria
3339,2181,Autoria
3004,2181,Autoria
3340,2182,Autoria
3341,2182,Autoria
3342,2182,Autoria
2725,2183,Autoria
2728,2183,Autoria
2727,2183,Autoria
3343,2183,Autoria
3344,2184,Autoria
3345,2184,Autoria
3346,2184,Autoria
3347,2185,Autoria
3066,2185,Autoria
3348,2186,Autoria
3349,2187,Autoria
3350,2187,Autoria
3351,2187,Autoria
3352,2187,Autoria
3353,2187,Autoria
3354,2188,Autoria
3355,2188,Autoria
3356,2188,Autoria
3104,2189,Autoria
2741,2189,Autoria
3100,2189,Autoria
2743,2189,Autoria
3037,2190,Autoria
2776,2191,Autoria
3357,2191,Autoria
3358,2192,Autoria
3354,2192,Autoria
3359,2192,Autoria
3360,2193,Autoria
3361,2193,Autoria
3362,2193,Autoria
3363,2193,Autoria
3364,2194,Autoria
3365,2195,Autoria
3366,2195,Autoria
3367,2196,Autoria
3368,2197,Autoria
3369,2198,Autoria
3370,2198,Autoria
3371,2198,Autoria
3372,2198,Autoria
2884,2198,Autoria
3373,2198,Autoria
3374,2199,Autoria
3375,2200,Autoria
3376,2200,Autoria
3377,2201,Autoria
3378,2201,Autoria
3379,2201,Autoria
3380,2201,Autoria
3381,2201,Autoria
2910,2201,Autoria
3382,2202,Autoria
3383,2202,Autoria
3206,2202,Autoria
3207,2202,Autoria
3384,2202,Autoria
3385,2202,Autoria
3386,2202,Autoria
3387,2202,Autoria
3388,2202,Autoria
3389,2202,Autoria
3390,2202,Autoria
3391,2202,Autoria
3211,2202,Autoria
3392,2202,Autoria
661,2202,Autoria
3393,2203,Autoria
3394,2203,Autoria
3395,2203,Autoria
3396,2203,Autoria
3397,2204,Autoria
3398,2204,Autoria
3399,2204,Autoria
3400,2204,Autoria
2884,2205,Autoria
3401,2206,Autoria
3402,2206,Autoria
3403,2206,Autoria
2703,2206,Autoria
3404,2207,Autoria
3405,2207,Autoria
3406,2207,Autoria
3407,2207,Autoria
3408,2207,Autoria
3409,2207,Autoria
3410,2207,Autoria
3411,2208,Autoria
3412,2208,Autoria
3413,2208,Autoria
3414,2208,Autoria
3415,2208,Autoria
3416,2208,Autoria
3417,2209,Autoria
3418,2209,Autoria
3419,2209,Autoria
3420,2209,Autoria
3421,2209,Autoria
3422,2210,Autoria
3423,2210,Autoria
3424,2211,Autoria
3425,2212,Autoria
3426,2212,Autoria
3427,2212,Autoria
3428,2212,Autoria
3429,2213,Autoria
3430,2214,Autoria
3431,2214,Autoria
2787,2215,Autoria
3432,2215,Autoria
3433,2216,Autoria
3434,2216,Autoria
3435,2216,Autoria
3436,2217,Autoria
3437,2217,Autoria
3438,2217,Autoria
3036,2218,Autoria
3037,2218,Autoria
3439,2219,Autoria
3440,2219,Autoria
3441,2219,Autoria
3442,2219,Autoria
3443,2219,Autoria
3444,2219,Autoria
3445,2219,Autoria
3446,2220,Autoria
3447,2220,Autoria
3448,2220,Autoria
3449,2220,Autoria
3450,2220,Autoria
3451,2221,Autoria
2772,2221,Autoria
3452,2222,Autoria
3453,2223,Autoria
3454,2223,Autoria
3455,2223,Autoria
3456,2224,Autoria
3457,2224,Autoria
3224,2225,Autoria
3226,2225,Autoria
3337,2225,Autoria
3458,2225,Autoria
3459,2225,Autoria
3460,2225,Autoria
3102,2225,Autoria
3080,2225,Autoria
2743,2226,Autoria
3461,2227,Autoria
2776,2228,Autoria
3462,2228,Autoria
3463,2228,Autoria
3464,2228,Autoria
3465,2228,Autoria
3238,2229,Autoria
3235,2229,Autoria
1247,2229,Autoria
3466,2229,Autoria
3467,2229,Autoria
3468,2230,Autoria
3469,2230,Autoria
3351,2230,Autoria
3470,2230,Autoria
3471,2230,Autoria
3472,2231,Autoria
3473,2231,Autoria
3474,2231,Autoria
3475,2232,Autoria
3476,2232,Autoria
3477,2233,Autoria
3478,2233,Autoria
3479,2234,Autoria
3480,2234,Autoria
3481,2234,Autoria
3482,2234,Autoria
3170,2235,Autoria
3171,2235,Autoria
3172,2235,Autoria
3483,2236,Autoria
3484,2236,Autoria
3485,2237,Autoria
3486,2237,Autoria
3487,2237,Autoria
3488,2238,Autoria
3199,2238,Autoria
3489,2238,Autoria
3490,2238,Autoria
3491,2239,Autoria
3492,2240,Autoria
2760,2241,Autoria
3493,2241,Autoria
3494,2241,Autoria
3495,2241,Autoria
3496,2241,Autoria
3497,2241,Autoria
3498,2241,Autoria
3499,2241,Autoria
3500,2242,Autoria
3326,2243,Autoria
3501,2243,Autoria
3502,2243,Autoria
3503,2244,Autoria
703,2244,Autoria
3504,2245,Autoria
3505,2245,Autoria
3506,2245,Autoria
3507,2245,Autoria
3508,2246,Autoria
3509,2246,Autoria
3510,2247,Autoria
3511,2247,Autoria
3512,2248,Autoria
3513,2248,Autoria
3514,2249,Autoria
3515,2249,Autoria
3516,2249,Autoria
3517,2249,Autoria
3518,2250,Autoria
3519,2251,Autoria
3520,2252,Autoria
3521,2252,Autoria
3522,2252,Autoria
3523,2252,Autoria
3524,2252,Autoria
3525,2253,Autoria
2890,2253,Autoria
3526,2253,Autoria
2892,2253,Autoria
3527,2254,Autoria
3102,2255,Autoria
3080,2255,Autoria
2853,2256,Autoria
3306,2256,Autoria
3304,2256,Autoria
2775,2256,Autoria
3019,2256,Autoria
3528,2256,Autoria
3305,2256,Autoria
3529,2257,Autoria
3381,2257,Autoria
3530,2257,Autoria
1348,2258,Autoria
3531,2258,Autoria
1429,2258,Autoria
3532,2259,Autoria
3533,2259,Autoria
3534,2260,Autoria
3535,2260,Autoria
3385,2260,Autoria
3386,2260,Autoria
3387,2260,Autoria
3536,2260,Autoria
3537,2260,Autoria
3538,2260,Autoria
3539,2260,Autoria
3392,2260,Autoria
2830,2261,Autoria
2831,2261,Autoria
2832,2261,Autoria
3540,2262,Autoria
3541,2262,Autoria
3542,2262,Autoria
3543,2262,Autoria
3544,2263,Autoria
3545,2263,Autoria
3546,2264,Autoria
3547,2264,Autoria
1416,2265,Autoria
1363,2265,Autoria
3548,2266,Autoria
3549,2266,Autoria
3550,2267,Autoria
3551,2267,Autoria
3552,2267,Autoria
3553,2267,Autoria
3554,2268,Autoria
3555,2269,Autoria
3556,2269,Autoria
3557,2269,Autoria
3558,2270,Autoria
3559,2270,Autoria
2775,2271,Autoria
3560,2272,Autoria
3561,2273,Autoria
2778,2273,Autoria
3562,2274,Autoria
3563,2275,Autoria
3564,2275,Autoria
3565,2275,Autoria
3566,2275,Autoria
3567,2275,Autoria
2953,2276,Autoria
1682,2276,Autoria
3000,2277,Autoria
3001,2277,Autoria
3002,2277,Autoria
802,2277,Autoria
3003,2277,Autoria
3004,2277,Autoria
3568,2278,Autoria
2728,2278,Autoria
3569,2279,Autoria
3570,2279,Autoria
3571,2280,Autoria
3572,2280,Autoria
3573,2281,Autoria
3574,2282,Autoria
3575,2282,Autoria
3576,2283,Autoria
3577,2283,Autoria
3578,2283,Autoria
3579,2283,Autoria
3580,2283,Autoria
3581,2283,Autoria
3582,2283,Autoria
1106,2284,Autoria
3583,2284,Autoria
3584,2285,Autoria
3585,2286,Autoria
3586,2286,Autoria
3587,2286,Autoria
3588,2287,Autoria
3589,2287,Autoria
3372,2287,Autoria
3590,2287,Autoria
3591,2287,Autoria
3592,2287,Autoria
2752,2288,Autoria
3593,2289,Autoria
3594,2289,Autoria
3595,2289,Autoria
3596,2290,Autoria
3597,2290,Autoria
3598,2290,Autoria
3164,2290,Autoria
3599,2291,Autoria
3600,2291,Autoria
3601,2291,Autoria
3001,2292,Autoria
3602,2292,Autoria
3603,2292,Autoria
3604,2293,Autoria
3605,2293,Autoria
3606,2293,Autoria
3607,2293,Autoria
3608,2293,Autoria
3609,2293,Autoria
3610,2293,Autoria
3611,2293,Autoria
3612,2293,Autoria
3613,2293,Autoria
1376,2294,Autoria
3132,2294,Autoria
2429,2294,Autoria
3614,2295,Autoria
3615,2295,Autoria
3616,2295,Autoria
3126,2296,Autoria
3617,2296,Autoria
2775,2296,Autoria
3618,2297,Autoria
3619,2297,Autoria
3620,2297,Autoria
3621,2298,Autoria
3622,2298,Autoria
3623,2298,Autoria
3624,2298,Autoria
3625,2299,Autoria
2886,2299,Autoria
3204,2300,Autoria
3205,2300,Autoria
3626,2300,Autoria
3207,2300,Autoria
3627,2300,Autoria
3628,2300,Autoria
3629,2301,Autoria
660,2301,Autoria
3630,2302,Autoria
2744,2302,Autoria
3631,2302,Autoria
3632,2302,Autoria
3633,2303,Autoria
1050,2303,Autoria
3560,2304,Autoria
3634,2304,Autoria
3635,2304,Autoria
3636,2304,Autoria
3637,2304,Autoria
3638,2305,Autoria
2809,2305,Autoria
3639,2305,Autoria
3640,2305,Autoria
3641,2306,Autoria
3642,2307,Autoria
3643,2307,Autoria
3644,2307,Autoria
3645,2307,Autoria
3646,2307,Autoria
2988,2307,Autoria
3647,2307,Autoria
3648,2307,Autoria
3649,2307,Autoria
3650,2308,Autoria
2828,2309,Autoria
3651,2309,Autoria
3652,2309,Autoria
2829,2309,Autoria
3653,2310,Autoria
3654,2310,Autoria
3655,2310,Autoria
3656,2310,Autoria
3657,2311,Autoria
3658,2311,Autoria
3659,2311,Autoria
3660,2311,Autoria
3661,2311,Autoria
3662,2311,Autoria
3663,2311,Autoria
3664,2311,Autoria
3665,2312,Autoria
3666,2312,Autoria
3667,2312,Autoria
3668,2312,Autoria
3669,2313,Autoria
3670,2313,Autoria
3671,2313,Autoria
3672,2313,Autoria
3673,2313,Autoria
3674,2313,Autoria
3675,2314,Autoria
3676,2315,Autoria
3677,2315,Autoria
3678,2316,Autoria
1967,2316,Autoria
3679,2317,Autoria
3680,2317,Autoria
3681,2317,Autoria
3682,2318,Autoria
3683,2318,Autoria
3684,2318,Autoria
3685,2318,Autoria
3518,2319,Autoria
3686,2319,Autoria
3687,2320,Autoria
3688,2320,Autoria
3689,2320,Autoria
3690,2320,Autoria
2777,2321,Autoria
2973,2321,Autoria
3691,2322,Autoria
3692,2322,Autoria
3693,2322,Autoria
3694,2323,Autoria
3695,2323,Autoria
3696,2323,Autoria
3697,2323,Autoria
3698,2324,Autoria
2864,2324,Autoria
3699,2324,Autoria
3700,2324,Autoria
3701,2324,Autoria
3702,2324,Autoria
3703,2324,Autoria
3500,2324,Autoria
3704,2324,Autoria
43,2325,Autoria
3532,2326,Autoria
3705,2326,Autoria
3533,2326,Autoria
3706,2326,Autoria
3707,2326,Autoria
3295,2327,Autoria
3565,2328,Autoria
2870,2329,Autoria
3708,2329,Autoria
2871,2329,Autoria
3709,2329,Autoria
2872,2329,Autoria
3710,2330,Autoria
3711,2330,Autoria
3712,2330,Autoria
3713,2331,Autoria
3714,2332,Autoria
3715,2332,Autoria
3716,2332,Autoria
3717,2332,Autoria
3718,2332,Autoria
2847,2333,Autoria
2851,2333,Autoria
2848,2333,Autoria
2849,2333,Autoria
3719,2334,Autoria
3720,2334,Autoria
3066,2334,Autoria
3721,2335,Autoria
3722,2335,Autoria
3723,2336,Autoria
3724,2336,Autoria
3725,2336,Autoria
2776,2337,Autoria
3726,2338,Autoria
3727,2339,Autoria
3728,2339,Autoria
3729,2339,Autoria
3730,2339,Autoria
3731,2339,Autoria
3732,2339,Autoria
3733,2339,Autoria
1427,2340,Autoria
3734,2340,Autoria
3735,2340,Autoria
3736,2341,Autoria
3737,2341,Autoria
3738,2341,Autoria
3739,2341,Autoria
3740,2341,Autoria
3741,2341,Autoria
3742,2342,Autoria
3743,2342,Autoria
3744,2343,Autoria
3745,2343,Autoria
3746,2343,Autoria
3747,2343,Autoria
2809,2344,Autoria
3748,2345,Autoria
3749,2346,Autoria
3750,2346,Autoria
3751,2347,Autoria
3752,2347,Autoria
3753,2347,Autoria
3754,2348,Autoria
3755,2348,Autoria
3756,2348,Autoria
1050,2349,Autoria
3757,2349,Autoria
3758,2350,Autoria
3759,2350,Autoria
3760,2351,Autoria
3761,2351,Autoria
3762,2351,Autoria
3763,2351,Autoria
3764,2352,Autoria
3765,2352,Autoria
3766,2353,Autoria
3767,2353,Autoria
3768,2354,Autoria
3084,2354,Autoria
2777,2354,Autoria
3769,2354,Autoria
3770,2355,Autoria
3771,2355,Autoria
3772,2355,Autoria
2886,2356,Autoria
3582,2357,Autoria
3773,2357,Autoria
3774,2358,Autoria
3775,2358,Autoria
3776,2358,Autoria
3777,2359,Autoria
3778,2359,Autoria
3779,2360,Autoria
3780,2360,Autoria
3781,2360,Autoria
2825,2360,Autoria
3782,2360,Autoria
3783,2361,Autoria
3784,2361,Autoria
3785,2361,Autoria
3786,2361,Autoria
3787,2361,Autoria
3788,2361,Autoria
3789,2361,Autoria
3790,2361,Autoria
2938,2362,Autoria
2980,2363,Autoria
2991,2363,Autoria
2992,2363,Autoria
3791,2364,Autoria
3792,2365,Autoria
1456,2365,Autoria
3793,2365,Autoria
3062,2366,Autoria
3794,2366,Autoria
3795,2367,Autoria
3796,2367,Autoria
3797,2367,Autoria
3134,2367,Autoria
3798,2368,Autoria
3799,2369,Autoria
3800,2370,Autoria
2884,2371,Autoria
3801,2371,Autoria
3304,2372,Autoria
3802,2372,Autoria
3803,2372,Autoria
2775,2372,Autoria
3804,2372,Autoria
3528,2372,Autoria
3305,2372,Autoria
3805,2373,Autoria
3806,2373,Autoria
3807,2373,Autoria
3808,2374,Autoria
3809,2375,Autoria
278,2376,Autoria
3810,2376,Autoria
3811,2376,Autoria
2829,2377,Autoria
2775,2377,Autoria
3812,2378,Autoria
3389,2378,Autoria
3390,2378,Autoria
3813,2378,Autoria
3814,2378,Autoria
3815,2379,Autoria
3816,2379,Autoria
3084,2380,Autoria
3817,2380,Autoria
3818,2380,Autoria
3819,2381,Autoria
3820,2381,Autoria
2848,2382,Autoria
2849,2382,Autoria
2851,2382,Autoria
2850,2382,Autoria
3821,2383,Autoria
3822,2384,Autoria
3066,2385,Autoria
3719,2385,Autoria
3823,2385,Autoria
3824,2385,Autoria
3825,2386,Autoria
3091,2386,Autoria
3090,2386,Autoria
3826,2386,Autoria
3093,2386,Autoria
3094,2386,Autoria
3827,2387,Autoria
3132,2388,Autoria
2429,2388,Autoria
3828,2389,Autoria
3829,2389,Autoria
3830,2390,Autoria
3831,2390,Autoria
3643,2390,Autoria
3832,2391,Autoria
3833,2391,Autoria
3248,2391,Autoria
3834,2392,Autoria
3835,2392,Autoria
3836,2392,Autoria
3837,2393,Autoria
3343,2393,Autoria
3838,2393,Autoria
3839,2394,Autoria
3481,2394,Autoria
3840,2394,Autoria
3759,2395,Autoria
3769,2396,Autoria
110,2396,Autoria
2778,2396,Autoria
3841,2397,Autoria
3842,2398,Autoria
3843,2398,Autoria
2828,2399,Autoria
2853,2399,Autoria
3651,2399,Autoria
2829,2399,Autoria
3844,2400,Autoria
3845,2401,Autoria
3846,2401,Autoria
3847,2401,Autoria
1835,2402,Autoria
3848,2403,Autoria
3849,2403,Autoria
3850,2404,Autoria
3851,2404,Autoria
3852,2404,Autoria
3853,2404,Autoria
2945,2405,Autoria
2959,2406,Autoria
3230,2406,Autoria
2960,2406,Autoria
3854,2406,Autoria
3855,2406,Autoria
3856,2406,Autoria
3857,2406,Autoria
2961,2406,Autoria
3858,2407,Autoria
3859,2407,Autoria
3860,2407,Autoria
3861,2407,Autoria
1424,2407,Autoria
2752,2408,Autoria
3847,2409,Autoria
3845,2409,Autoria
3533,2409,Autoria
3706,2409,Autoria
2886,2410,Autoria
3862,2411,Autoria
3863,2411,Autoria
3864,2411,Autoria
3865,2411,Autoria
3866,2411,Autoria
3867,2411,Autoria
3140,2411,Autoria
3868,2412,Autoria
3869,2412,Autoria
2893,2413,Autoria
3870,2414,Autoria
3871,2414,Autoria
3838,2414,Autoria
3837,2414,Autoria
3872,2415,Autoria
3873,2415,Autoria
3874,2416,Autoria
3875,2416,Autoria
3845,2417,Autoria
3847,2417,Autoria
3876,2418,Autoria
3061,2418,Autoria
3877,2418,Autoria
3878,2418,Autoria
3879,2418,Autoria
3880,2418,Autoria
3881,2419,Autoria
3882,2419,Autoria
3883,2420,Autoria
3884,2421,Autoria
3885,2421,Autoria
3886,2421,Autoria
3887,2421,Autoria
2775,2422,Autoria
3388,2423,Autoria
3888,2423,Autoria
3889,2423,Autoria
3890,2423,Autoria
3891,2423,Autoria
3539,2423,Autoria
3538,2423,Autoria
3207,2423,Autoria
3204,2423,Autoria
3892,2424,Autoria
3394,2424,Autoria
3893,2424,Autoria
3894,2424,Autoria
3895,2425,Autoria
3896,2425,Autoria
3811,2425,Autoria
3897,2426,Autoria
3898,2426,Autoria
3899,2426,Autoria
3900,2426,Autoria
3901,2426,Autoria
2938,2427,Autoria
3902,2427,Autoria
3903,2427,Autoria
3904,2428,Autoria
3905,2429,Autoria
3906,2429,Autoria
3907,2429,Autoria
3908,2429,Autoria
3909,2430,Autoria
3910,2430,Autoria
3025,2430,Autoria
3911,2430,Autoria
3912,2430,Autoria
3913,2430,Autoria
3914,2430,Autoria
3915,2431,Autoria
3916,2431,Autoria
3917,2431,Autoria
3918,2432,Autoria
2875,2432,Autoria
3919,2432,Autoria
3920,2433,Autoria
1492,2433,Autoria
3921,2434,Autoria
3922,2434,Autoria
2776,2434,Autoria
1376,2435,Autoria
3296,2435,Autoria
3923,2436,Autoria
2851,2436,Autoria
3372,2436,Autoria
3924,2436,Autoria
3925,2437,Autoria
3926,2438,Autoria
3927,2438,Autoria
3928,2439,Autoria
3929,2439,Autoria
3930,2439,Autoria
3931,2439,Autoria
3932,2440,Autoria
3933,2440,Autoria
3934,2441,Autoria
3935,2441,Autoria
3936,2442,Autoria
3090,2442,Autoria
3094,2442,Autoria
2829,2442,Autoria
3093,2442,Autoria
3091,2442,Autoria
3019,2442,Autoria
2852,2442,Autoria
3019,2443,Autoria
3528,2443,Autoria
780,2444,Autoria
756,2444,Autoria
3937,2444,Autoria
3938,2445,Autoria
2945,2445,Autoria
3939,2445,Autoria
3940,2445,Autoria
3941,2445,Autoria
3942,2445,Autoria
3943,2446,Autoria
3944,2446,Autoria
3945,2446,Autoria
3946,2447,Autoria
3947,2447,Autoria
3948,2448,Autoria
3949,2448,Autoria
3950,2448,Autoria
3951,2449,Autoria
3952,2449,Autoria
3953,2449,Autoria
68,2450,Autoria
3954,2450,Autoria
3955,2450,Autoria
3956,2451,Autoria
3957,2451,Autoria
3958,2452,Autoria
3959,2452,Autoria
3960,2452,Autoria
3961,2453,Autoria
3962,2453,Autoria
3963,2453,Autoria
3964,2453,Autoria
3965,2453,Autoria
2955,2453,Autoria
3966,2453,Autoria
3967,2453,Autoria
3968,2453,Autoria
2956,2453,Autoria
3969,2454,Autoria
3970,2454,Autoria
3971,2455,Autoria
3972,2456,Autoria
3973,2457,Autoria
3720,2457,Autoria
3066,2457,Autoria
3974,2458,Autoria
3975,2458,Autoria
3976,2458,Autoria
3977,2459,Autoria
3978,2459,Autoria
3979,2459,Autoria
3980,2459,Autoria
3343,2460,Autoria
3981,2460,Autoria
3982,2461,Autoria
2741,2462,Autoria
2743,2462,Autoria
661,2463,Autoria
660,2463,Autoria
3983,2464,Autoria
3984,2464,Autoria
3985,2464,Autoria
110,2465,Autoria
3986,2466,Autoria
3987,2466,Autoria
3988,2466,Autoria
2776,2466,Autoria
278,2467,Autoria
3989,2467,Autoria
3990,2468,Autoria
3991,2468,Autoria
3992,2468,Autoria
3993,2468,Autoria
3994,2469,Autoria
3995,2469,Autoria
3996,2469,Autoria
3997,2469,Autoria
2776,2469,Autoria
3998,2470,Autoria
3098,2470,Autoria
3099,2470,Autoria
2756,2470,Autoria
2755,2470,Autoria
2757,2470,Autoria
2899,2471,Autoria
3999,2471,Autoria
4000,2471,Autoria
2903,2471,Autoria
4001,2471,Autoria
4002,2471,Autoria
3064,2472,Autoria
4003,2472,Autoria
4004,2473,Autoria
4005,2473,Autoria
4006,2474,Autoria
4007,2474,Autoria
4008,2475,Autoria
4009,2476,Autoria
4010,2476,Autoria
4011,2476,Autoria
4012,2477,Autoria
4013,2477,Autoria
2723,2478,Autoria
4014,2478,Autoria
4015,2478,Autoria
4016,2479,Autoria
4017,2479,Autoria
4018,2479,Autoria
4019,2479,Autoria
4020,2480,Autoria
4021,2481,Autoria
4022,2481,Autoria
4023,2481,Autoria
4024,2482,Autoria
4025,2482,Autoria
4026,2483,Autoria
4027,2483,Autoria
4028,2483,Autoria
3955,2484,Autoria
4029,2485,Autoria
3923,2486,Autoria
3591,2486,Autoria
4030,2487,Autoria
4031,2487,Autoria
4032,2487,Autoria
4033,2487,Autoria
830,2487,Autoria
2947,2488,Autoria
2946,2488,Autoria
4034,2488,Autoria
4035,2489,Autoria
4036,2489,Autoria
4037,2489,Autoria
4038,2490,Autoria
4039,2491,Autoria
4040,2492,Autoria
3590,2493,Autoria
4041,2493,Autoria
4042,2493,Autoria
4043,2493,Autoria
3589,2493,Autoria
4044,2493,Autoria
4045,2493,Autoria
3336,2494,Autoria
3078,2494,Autoria
3079,2494,Autoria
3080,2494,Autoria
4046,2495,Autoria
4047,2495,Autoria
4048,2495,Autoria
4049,2496,Autoria
4050,2496,Autoria
4051,2497,Autoria
4052,2497,Autoria
4053,2497,Autoria
4054,2498,Autoria
4055,2499,Autoria
4056,2500,Autoria
3770,2500,Autoria
3811,2500,Autoria
4057,2501,Autoria
4058,2501,Autoria
4059,2502,Autoria
3827,2502,Autoria
4060,2502,Autoria
2886,2502,Autoria
2734,2503,Autoria
2975,2503,Autoria
4061,2503,Autoria
4062,2503,Autoria
2735,2503,Autoria
4063,2504,Autoria
4064,2504,Autoria
4065,2504,Autoria
4066,2504,Autoria
4067,2504,Autoria
4068,2504,Autoria
4069,2505,Autoria
4070,2505,Autoria
4071,2505,Autoria
4072,2506,Autoria
4073,2506,Autoria
4074,2506,Autoria
4075,2507,Autoria
4076,2507,Autoria
4077,2508,Autoria
4078,2508,Autoria
4079,2509,Autoria
4080,2510,Autoria
3061,2510,Autoria
3060,2510,Autoria
3877,2510,Autoria
4081,2510,Autoria
4082,2510,Autoria
4083,2510,Autoria
2913,2511,Autoria
733,2512,Autoria
737,2512,Autoria
4084,2512,Autoria
4085,2512,Autoria
4086,2512,Autoria
661,2513,Autoria
660,2513,Autoria
4087,2514,Autoria
4088,2514,Autoria
4089,2515,Autoria
4090,2515,Autoria
4091,2515,Autoria
3693,2516,Autoria
4092,2517,Autoria
4093,2517,Autoria
4094,2517,Autoria
4095,2518,Autoria
2779,2518,Autoria
4096,2519,Autoria
4097,2519,Autoria
4098,2520,Autoria
4099,2520,Autoria
4100,2520,Autoria
4101,2520,Autoria
4102,2520,Autoria
4103,2521,Autoria
4104,2521,Autoria
4105,2521,Autoria
4106,2521,Autoria
4107,2522,Autoria
4108,2523,Autoria
4109,2523,Autoria
3066,2523,Autoria
4110,2524,Autoria
2976,2524,Autoria
4111,2525,Autoria
4112,2525,Autoria
4113,2525,Autoria
4114,2525,Autoria
4115,2526,Autoria
4116,2526,Autoria
4117,2526,Autoria
4118,2526,Autoria
4119,2526,Autoria
4120,2526,Autoria
4121,2526,Autoria
4122,2526,Autoria
4123,2526,Autoria
4124,2527,Autoria
4125,2527,Autoria
4126,2527,Autoria
4127,2527,Autoria
4128,2527,Autoria
4129,2527,Autoria
4130,2527,Autoria
4131,2527,Autoria
4132,2527,Autoria
4133,2527,Autoria
4134,2528,Autoria
4135,2528,Autoria
4136,2528,Autoria
4137,2528,Autoria
4138,2528,Autoria
4139,2528,Autoria
4005,2529,Autoria
4140,2529,Autoria
4141,2529,Autoria
3041,2530,Autoria
3042,2530,Autoria
2946,2531,Autoria
4142,2531,Autoria
2947,2531,Autoria
4034,2531,Autoria
4143,2532,Autoria
4144,2532,Autoria
4145,2532,Autoria
4146,2532,Autoria
4147,2532,Autoria
4148,2533,Autoria
4149,2533,Autoria
4150,2534,Autoria
4151,2534,Autoria
4152,2535,Autoria
4153,2535,Autoria
4154,2535,Autoria
4155,2535,Autoria
2751,2536,Autoria
4156,2537,Autoria
4157,2537,Autoria
4158,2537,Autoria
3047,2538,Autoria
4159,2538,Autoria
4160,2539,Autoria
4161,2539,Autoria
4162,2540,Autoria
4163,2540,Autoria
4164,2540,Autoria
3446,2541,Autoria
3450,2541,Autoria
3516,2541,Autoria
3517,2541,Autoria
4165,2542,Autoria
4166,2543,Autoria
1839,2543,Autoria
4167,2543,Autoria
4168,2543,Autoria
4169,2543,Autoria
4170,2543,Autoria
4171,2543,Autoria
1476,2543,Autoria
4172,2544,Autoria
3551,2544,Autoria
4173,2544,Autoria
3461,2544,Autoria
2852,2545,Autoria
2853,2545,Autoria
2828,2545,Autoria
3019,2545,Autoria
2829,2545,Autoria
3090,2546,Autoria
3091,2546,Autoria
3093,2546,Autoria
3094,2546,Autoria
4174,2547,Autoria
4175,2547,Autoria
4176,2548,Autoria
4177,2548,Autoria
4178,2548,Autoria
4179,2548,Autoria
68,2549,Autoria
110,2549,Autoria
3769,2549,Autoria
43,2549,Autoria
3240,2550,Autoria
3241,2550,Autoria
3242,2550,Autoria
3243,2550,Autoria
3245,2550,Autoria
1283,2550,Autoria
3246,2550,Autoria
3247,2550,Autoria
3248,2550,Autoria
3249,2550,Autoria
3250,2550,Autoria
3251,2550,Autoria
4180,2551,Autoria
4181,2551,Autoria
4182,2552,Autoria
2851,2553,Autoria
4183,2554,Autoria
4184,2554,Autoria
4185,2554,Autoria
4186,2555,Autoria
4187,2556,Autoria
4188,2556,Autoria
4189,2556,Autoria
4190,2557,Autoria
3464,2557,Autoria
4191,2557,Autoria
4192,2558,Autoria
2353,2558,Autoria
4193,2558,Autoria
4194,2558,Autoria
2776,2559,Autoria
2921,2559,Autoria
3232,2559,Autoria
3503,2560,Autoria
4195,2561,Autoria
4196,2561,Autoria
4197,2562,Autoria
4198,2563,Autoria
4199,2563,Autoria
